package_id,scope,selection,status,expected_version_name,expected_version_code,actual_version_name,actual_version_code,source,source_url,download_locator,requested_architecture,artifact_path,artifact_type,file_size_bytes,sha256,split_count,splits,architectures,signature_status,signer_certificate_sha256,technology,flutter_architectures,flutter_arm64_status,fallback_artifact_path,fallback_version_name,fallback_version_code,fallback_architectures,fallback_sha256,detail,cutoff_date
com.ore.americanstar,baseline,reuse_local,reused_current,1.0,1,1.0,1,APKPure,https://apkpure.com/americanstar-usa/com.ore.americanstar,,,disassembly/apk/analyzed/dewertokin/com.ore.americanstar.apk,apk,19929298,1f9c2d6e2974bb9dffd0bfa7a8a17e40c7e36eb7648ddfaff842ccac4e3ff698,1,com.ore.americanstar.apk,armeabi; armeabi-v7a; mips; x86,verified,52c12135ce632f8e4e5b7069e1deec48d11d8bbe09a38184c72f80ce6425e1ff,native_or_managed,,not_flutter,,,,,,,2026-07-14
com.ore.AvantiBases,baseline,reuse_local,reused_current,1.0.5,7,1.0.5,7,APKPure,https://apkpure.com/avanti-bases/com.ore.AvantiBases,,,disassembly/apk/analyzed/dewertokin/com.ore.AvantiBases.apk,apk,15107747,9a97eb40f71c51eab1b8750fa45692538be758e400360fdae21563d32e084bd0,1,com.ore.AvantiBases.apk,,verified,3257d599a49d2c961a471ca9843f59d341a405884583fc087df4237b733bbd6d; 52c12135ce632f8e4e5b7069e1deec48d11d8bbe09a38184c72f80ce6425e1ff,native_or_managed,,not_flutter,,,,,,,2026-07-14
com.ore.bedding.glideawaymontion,baseline,reuse_local,reused_current,1.0.3,11,1.0.3,11,APKPure,https://apkpure.com/glideaway-motion-for-bluetooth/com.ore.bedding.glideawaymontion,,,disassembly/apk/analyzed/dewertokin/com.ore.bedding.glideawaymontion.xapk,xapk,26298049,7eb30a03349b9d9b9bffc43e2dafdb672c422fdd70e16b3e2c9ec2a55730c315,19,base=com.ore.bedding.glideawaymontion.apk; config.fr=config.fr.apk; config.xhdpi=config.xhdpi.apk; config.de=config.de.apk; config.en=config.en.apk; config.es=config.es.apk; config.ko=config.ko.apk; config.ru=config.ru.apk; config.zh=config.zh.apk; config.ar=config.ar.apk; config.in=config.in.apk; config.ja=config.ja.apk; config.pt=config.pt.apk; config.tr=config.tr.apk; config.vi=config.vi.apk; config.hi=config.hi.apk; config.it=config.it.apk; config.my=config.my.apk; config.th=config.th.apk,,verified,3257d599a49d2c961a471ca9843f59d341a405884583fc087df4237b733bbd6d; 52c12135ce632f8e4e5b7069e1deec48d11d8bbe09a38184c72f80ce6425e1ff,native_or_managed,,not_flutter,,,,,,,2026-07-14
com.ore.bedding.movita2,baseline,download_apkpure,downloaded,1.1.0,8,1.1.0,8,APKPure,https://apkpure.com/%EB%AA%A8%EB%B9%84%ED%83%80ai-1000/com.ore.bedding.movita2,apkeep 1.0.0; com.ore.bedding.movita2@1.1.0; arch=arm64-v8a,arm64-v8a,disassembly/apk/not-analyzed/acquired-2026-07-14/apkpure/com.ore.bedding.movita2/com.ore.bedding.movita2@1.1.0@arm64-v8a.xapk,xapk,38202338,b86c45d80c087d076d90b03a824f9304f49c8f83c581e9d3277508738ee40bd2,20,base=com.ore.bedding.movita2.apk; config.fr=config.fr.apk; config.tr=config.tr.apk; config.vi=config.vi.apk; config.xxhdpi=config.xxhdpi.apk; config.in=config.in.apk; config.ko=config.ko.apk; config.ar=config.ar.apk; config.arm64_v8a=config.arm64_v8a.apk; config.en=config.en.apk; config.es=config.es.apk; config.hi=config.hi.apk; config.de=config.de.apk; config.th=config.th.apk; config.zh=config.zh.apk; config.it=config.it.apk; config.ja=config.ja.apk; config.my=config.my.apk; config.pt=config.pt.apk; config.ru=config.ru.apk,arm64-v8a,verified,3257d599a49d2c961a471ca9843f59d341a405884583fc087df4237b733bbd6d; 52c12135ce632f8e4e5b7069e1deec48d11d8bbe09a38184c72f80ce6425e1ff,flutter,arm64-v8a,present,,,,,,,2026-07-14
com.ore.bedding.symphony,baseline,reuse_local,reused_current,1.1.0,14,1.1.0,14,APKPure,https://apkpure.com/symphony-sleep/com.ore.bedding.symphony,,,disassembly/apk/analyzed/dewertokin/com.ore.bedding.symphony.xapk,xapk,32674216,76c31a3408f2113f896306ba9ce529a87c0d98a51c2f3db242c69a94aa80fed1,19,base=com.ore.bedding.symphony.apk; config.hi=config.hi.apk; config.vi=config.vi.apk; config.ar=config.ar.apk; config.ru=config.ru.apk; config.en=config.en.apk; config.zh=config.zh.apk; config.ja=config.ja.apk; config.th=config.th.apk; config.es=config.es.apk; config.my=config.my.apk; config.xxhdpi=config.xxhdpi.apk; config.fr=config.fr.apk; config.de=config.de.apk; config.pt=config.pt.apk; config.tr=config.tr.apk; config.it=config.it.apk; config.in=config.in.apk; config.ko=config.ko.apk,,verified,3257d599a49d2c961a471ca9843f59d341a405884583fc087df4237b733bbd6d; 61ffdff6317d269f6b7fa4bea5125633811b9259a516069c37b11a9d09d644d1,native_or_managed,,not_flutter,,,,,,,2026-07-14
com.ore.betterliving2,baseline,download_apkpure,downloaded,1.3.0,16,1.3.0,16,APKPure,https://apkpure.com/betterliving-1/com.ore.betterliving2,apkeep 1.0.0; com.ore.betterliving2@1.3.0,,disassembly/apk/not-analyzed/acquired-2026-07-14/apkpure/com.ore.betterliving2/com.ore.betterliving2@1.3.0.xapk,xapk,2454078,7552eb47373e5f6edaed528cb7ea52c22a2a076d4ef636f939a3a18112c1f790,19,base=com.ore.betterliving2.apk; config.es=config.es.apk; config.it=config.it.apk; config.ja=config.ja.apk; config.th=config.th.apk; config.vi=config.vi.apk; config.fr=config.fr.apk; config.hi=config.hi.apk; config.in=config.in.apk; config.my=config.my.apk; config.pt=config.pt.apk; config.ar=config.ar.apk; config.en=config.en.apk; config.zh=config.zh.apk; config.de=config.de.apk; config.ko=config.ko.apk; config.ru=config.ru.apk; config.tr=config.tr.apk; config.xxhdpi=config.xxhdpi.apk,,verified,3257d599a49d2c961a471ca9843f59d341a405884583fc087df4237b733bbd6d; 52c12135ce632f8e4e5b7069e1deec48d11d8bbe09a38184c72f80ce6425e1ff,native_or_managed,,not_flutter,,,,,,,2026-07-14
com.ore.comfortfurniture,baseline,reuse_local,reused_current,2.3,10,2.3,10,APKPure,https://apkpure.com/comfortfurniture/com.ore.comfortfurniture,,,disassembly/apk/analyzed/dewertokin/com.ore.comfortfurniture.apk,apk,14476457,7c8d3f5636de6936242bae4e2d97366889be9f021dd73a2c7fa4e30eac096f46,1,com.ore.comfortfurniture.apk,arm64-v8a; armeabi; armeabi-v7a; mips; x86; x86_64,verified,fb684002f2dc6f2256f43c4c517db751eeb61c8f9fc611e08cb98cbe0586f6fd,native_or_managed,,not_flutter,,,,,,,2026-07-14
com.ore.Dynasty,baseline,reuse_local,reused_current,1.0.2,3,1.0.2,3,APKPure,https://apkpure.com/dynasty-bases/com.ore.Dynasty,,,disassembly/apk/analyzed/dewertokin/com.ore.Dynasty.xapk,xapk,16073474,ee586a205afddf9c6c13a177cbdd4c53dc48f8712daee6bd668ba7b2598c0326,20,base=com.ore.Dynasty.apk; config.en=config.en.apk; config.zh=config.zh.apk; config.de=config.de.apk; config.th=config.th.apk; config.vi=config.vi.apk; config.it=config.it.apk; config.hi=config.hi.apk; config.fr=config.fr.apk; config.tr=config.tr.apk; config.xxhdpi=config.xxhdpi.apk; config.ar=config.ar.apk; config.es=config.es.apk; config.my=config.my.apk; config.ru=config.ru.apk; config.arm64_v8a=config.arm64_v8a.apk; config.ja=config.ja.apk; config.in=config.in.apk; config.ko=config.ko.apk; config.pt=config.pt.apk,arm64-v8a,verified,3257d599a49d2c961a471ca9843f59d341a405884583fc087df4237b733bbd6d; 52c12135ce632f8e4e5b7069e1deec48d11d8bbe09a38184c72f80ce6425e1ff,native_or_managed,,not_flutter,,,,,,,2026-07-14
com.ore.jalon.comfortwifiandroid,baseline,reuse_local,reused_current,3.7,10,3.7,10,APKPure,https://apkpure.com/comfortbaseforwifi/com.ore.jalon.comfortwifiandroid,,,disassembly/apk/analyzed/dewertokin/com.ore.jalon.comfortwifiandroid.apk,apk,5689403,f939b9c9a93bfd9b9d4ae3575a057c51c40c0fef26e15e56ed8b65520758615c,1,com.ore.jalon.comfortwifiandroid.apk,arm64-v8a; armeabi; armeabi-v7a; mips; mips64; x86; x86_64,verified,6d4d9fa174896bb01c2e2b9e1b3d70df829e6cf803645c09a9fd11e8383fbcb8,native_or_managed,,not_flutter,,,,,,,2026-07-14
com.ore.jalon.neworebeding,baseline,reuse_local,reused_current,2.0.2,9,2.0.2,9,APKPure,https://apkpure.com/okin-comfortbed-ii-n/com.ore.jalon.neworebeding,,,disassembly/apk/analyzed/dewertokin/com.ore.jalon.neworebeding.xapk,xapk,29666236,95964d51b74d4431344cca94054f024a807be10d78b2fad3eeec48c797122c8b,20,base=com.ore.jalon.neworebeding.apk; config.ru=config.ru.apk; config.ar=config.ar.apk; config.arm64_v8a=config.arm64_v8a.apk; config.de=config.de.apk; config.in=config.in.apk; config.it=config.it.apk; config.ko=config.ko.apk; config.my=config.my.apk; config.th=config.th.apk; config.tr=config.tr.apk; config.fr=config.fr.apk; config.pt=config.pt.apk; config.en=config.en.apk; config.vi=config.vi.apk; config.xxhdpi=config.xxhdpi.apk; config.es=config.es.apk; config.hi=config.hi.apk; config.ja=config.ja.apk; config.zh=config.zh.apk,arm64-v8a,verified,3257d599a49d2c961a471ca9843f59d341a405884583fc087df4237b733bbd6d; 7869818f42b9983c4ad00bde49e8049bb53f3838040eb444305c226601753544,flutter,arm64-v8a,present,,,,,,,2026-07-14
com.ore.jalon.neworebeding_android,baseline,reuse_local,reused_current,1.4,4,1.4,4,APKPure,https://apkpure.com/okin-comfortbed-%E2%85%B1/com.ore.jalon.neworebeding_android,,,disassembly/apk/analyzed/dewertokin/com.ore.jalon.neworebeding_android.apk,apk,5712586,63492b9a7967c864c7f063722c6f3dbf3945a1b8a6876c13f4a99c4ce74b509b,1,com.ore.jalon.neworebeding_android.apk,,verified,6d4d9fa174896bb01c2e2b9e1b3d70df829e6cf803645c09a9fd11e8383fbcb8,native_or_managed,,not_flutter,,,,,,,2026-07-14
com.ore.jalon.officeandr,baseline,reuse_local,reused_current,1.0.2,4,1.0.2,4,APKPure,https://apkpure.com/smart-office-okin/com.ore.jalon.officeandr,,,disassembly/apk/analyzed/dewertokin/com.ore.jalon.officeandr.xapk,xapk,6252145,fef788bf4ee706dc68042238d3653a4969f959d1e7d9639777a8469c6f665249,19,base=com.ore.jalon.officeandr.apk; config.de=config.de.apk; config.in=config.in.apk; config.ko=config.ko.apk; config.xxhdpi=config.xxhdpi.apk; config.hi=config.hi.apk; config.fr=config.fr.apk; config.ru=config.ru.apk; config.th=config.th.apk; config.ar=config.ar.apk; config.tr=config.tr.apk; config.pt=config.pt.apk; config.my=config.my.apk; config.en=config.en.apk; config.zh=config.zh.apk; config.ja=config.ja.apk; config.vi=config.vi.apk; config.es=config.es.apk; config.it=config.it.apk,,verified,3257d599a49d2c961a471ca9843f59d341a405884583fc087df4237b733bbd6d; 52c12135ce632f8e4e5b7069e1deec48d11d8bbe09a38184c72f80ce6425e1ff,native_or_managed,,not_flutter,,,,,,,2026-07-14
com.ore.koizumi2,baseline,reuse_local,reused_current,1.1,3,1.1,3,APKPure,https://apkpure.com/b-remote-1m/com.ore.koizumi2,,,disassembly/apk/analyzed/dewertokin/com.ore.koizumi2.apk,apk,355723,02a07a44ddb2f5d3321794f47f169ef2579d972772f858ea50861274d4b708cf,1,com.ore.koizumi2.apk,,verified,fb684002f2dc6f2256f43c4c517db751eeb61c8f9fc611e08cb98cbe0586f6fd,native_or_managed,,not_flutter,,,,,,,2026-07-14
com.ore.LevaSleep,baseline,reuse_local,reused_current,1.0.2,3,1.0.2,3,APKPure,https://apkpure.com/leva-sleep/com.ore.LevaSleep,,,disassembly/apk/analyzed/dewertokin/com.ore.LevaSleep.xapk,xapk,18546585,b04697e753257771847859c586425b58e16a3b59055d50ee0d670d808c3b6695,20,base=com.ore.LevaSleep.apk; config.th=config.th.apk; config.hi=config.hi.apk; config.fr=config.fr.apk; config.vi=config.vi.apk; config.in=config.in.apk; config.ar=config.ar.apk; config.tr=config.tr.apk; config.pt=config.pt.apk; config.xxxhdpi=config.xxxhdpi.apk; config.zh=config.zh.apk; config.ja=config.ja.apk; config.ru=config.ru.apk; config.my=config.my.apk; config.arm64_v8a=config.arm64_v8a.apk; config.es=config.es.apk; config.en=config.en.apk; config.de=config.de.apk; config.ko=config.ko.apk; config.it=config.it.apk,arm64-v8a,verified,3257d599a49d2c961a471ca9843f59d341a405884583fc087df4237b733bbd6d; 52c12135ce632f8e4e5b7069e1deec48d11d8bbe09a38184c72f80ce6425e1ff,native_or_managed,,not_flutter,,,,,,,2026-07-14
com.ore.maxcoil,baseline,reuse_local,reused_current,1.1.0,5,1.1.0,5,APKPure,https://apkpure.com/maxcoil-una/com.ore.maxcoil,,,disassembly/apk/analyzed/dewertokin/com.ore.maxcoil.xapk,xapk,16390000,70ff8f6b31d6c538aaf31294a5aea991d1fb27826691d5abbca0e33125b2d637,20,base=com.ore.maxcoil.apk; config.de=config.de.apk; config.th=config.th.apk; config.in=config.in.apk; config.pt=config.pt.apk; config.en=config.en.apk; config.arm64_v8a=config.arm64_v8a.apk; config.xxhdpi=config.xxhdpi.apk; config.fr=config.fr.apk; config.tr=config.tr.apk; config.it=config.it.apk; config.ru=config.ru.apk; config.ko=config.ko.apk; config.ar=config.ar.apk; config.es=config.es.apk; config.my=config.my.apk; config.zh=config.zh.apk; config.vi=config.vi.apk; config.hi=config.hi.apk; config.ja=config.ja.apk,arm64-v8a,verified,3257d599a49d2c961a471ca9843f59d341a405884583fc087df4237b733bbd6d; 52c12135ce632f8e4e5b7069e1deec48d11d8bbe09a38184c72f80ce6425e1ff,native_or_managed,,not_flutter,,,,,,,2026-07-14
com.ore.okincomfortbed,baseline,download_apkpure,downloaded,1.1.6,8,1.1.6,8,APKPure,https://apkpure.com/okin-comfort-bed/com.ore.okincomfortbed,apkeep 1.0.0; com.ore.okincomfortbed@1.1.6; arch=arm64-v8a,arm64-v8a,disassembly/apk/not-analyzed/acquired-2026-07-14/apkpure/com.ore.okincomfortbed/com.ore.okincomfortbed@1.1.6@arm64-v8a.xapk,xapk,14095280,a3b9eca1d0c1a14eac904a980667ae680b6f00805a0767d4843d5f46f49a3974,5,base=com.ore.okincomfortbed.apk; config.arm64_v8a=config.arm64_v8a.apk; config.en=config.en.apk; config.fr=config.fr.apk; config.xhdpi=config.xhdpi.apk,arm64-v8a,verified,3257d599a49d2c961a471ca9843f59d341a405884583fc087df4237b733bbd6d; f1714bd568f4d0553f866415a17a33a9301ee3763a1bfbf28d5fade268df1eba,native_or_managed,,not_flutter,,,,,,,2026-07-14
com.ore.powersbedding,baseline,reuse_local,reused_current,1.1.0,2,1.1.0,2,APKPure,https://apkpure.com/powersbedding/com.ore.powersbedding,,,disassembly/apk/analyzed/dewertokin/com.ore.powersbedding.apk,apk,2005422,f9c43992d57f61399e92a669669eb51baf1a23c2bd9e2a673a0073481dffde03,1,com.ore.powersbedding.apk,,verified,3257d599a49d2c961a471ca9843f59d341a405884583fc087df4237b733bbd6d; 52c12135ce632f8e4e5b7069e1deec48d11d8bbe09a38184c72f80ce6425e1ff,native_or_managed,,not_flutter,,,,,,,2026-07-14
com.ore.serta330,baseline,reuse_local,reused_current,1.1,7,1.1,7,APKPure,https://apkpure.com/serta-mp-remote/com.ore.serta330,,,disassembly/apk/analyzed/Serta MP Remote_1.1_com.ore.serta330.apk,apk,20987907,dfef30206d9f0b61a56fbb74602c2a04bbbc388ab0eb933cd10084bfe5a65146,1,Serta MP Remote_1.1_com.ore.serta330.apk,arm64-v8a; armeabi-v7a; x86; x86_64,verified,fb684002f2dc6f2256f43c4c517db751eeb61c8f9fc611e08cb98cbe0586f6fd,native_or_managed,,not_flutter,,,,,,,2026-07-14
com.ore.sfm,baseline,reuse_local,reused_current,2.0,3,2.0,3,APKPure,https://apkpure.com/innova/com.ore.sfm,,,disassembly/apk/analyzed/dewertokin/com.ore.sfm.apk,apk,16001210,d46d4bef4be6e62655fc527698e355c938832e72d5a9bfe2ff33904a240ac202,1,com.ore.sfm.apk,armeabi; armeabi-v7a; mips; x86,verified,fb684002f2dc6f2256f43c4c517db751eeb61c8f9fc611e08cb98cbe0586f6fd,native_or_managed,,not_flutter,,,,,,,2026-07-14
com.ore.sfmc2bedsence,baseline,reuse_local,reused_current,1.1,,1.1,3,Google Play,https://play.google.com/store/apps/details?id=com.ore.sfmc2bedsence&hl=en&gl=us,,,disassembly/apk/analyzed/dewertokin/com.ore.sfmc2bedsence.apk,apk,16048390,dceea120f8d0e56ecaa6c8e5eaa63c8f43a04b4c0acf91e31ad3cc2546640ea1,1,com.ore.sfmc2bedsence.apk,armeabi; armeabi-v7a; mips; x86,verified,eca2b7a97ae1d17562c3f25e963230c4676893598d0600639fe89667376e9690,native_or_managed,,not_flutter,,,,,,,2026-07-14
com.ore.tempur,baseline,reuse_local,reused_current,1.7,16,1.7,16,APKPure,https://apkpure.com/tempur-curve/com.ore.tempur,,,disassembly/apk/analyzed/Tempur Curve_1.7_APKPure.apk,apk,20769927,f3c98817a94bf697fb02fe6850134cf6c248b2bb69f10a6943007d291487bb60,1,Tempur Curve_1.7_APKPure.apk,arm64-v8a; armeabi-v7a; x86; x86_64,verified,fb684002f2dc6f2256f43c4c517db751eeb61c8f9fc611e08cb98cbe0586f6fd,native_or_managed,,not_flutter,,,,,,,2026-07-14
com.ore.ultramatic,baseline,download_apkpure,downloaded,1.0.5,9,1.0.5,9,APKPure,https://apkpure.com/ultramatic/com.ore.ultramatic,apkeep 1.0.0; com.ore.ultramatic@1.0.5; arch=arm64-v8a,arm64-v8a,disassembly/apk/not-analyzed/acquired-2026-07-14/apkpure/com.ore.ultramatic/com.ore.ultramatic@1.0.5@arm64-v8a.xapk,xapk,18285793,b1080bf0ae7691c101622afd95d2406db4acfc766596e8426ce8c61da191e6e7,20,base=com.ore.ultramatic.apk; config.armeabi_v7a=config.armeabi_v7a.apk; config.xxhdpi=config.xxhdpi.apk; config.ar=config.ar.apk; config.en=config.en.apk; config.hi=config.hi.apk; config.in=config.in.apk; config.it=config.it.apk; config.ja=config.ja.apk; config.ko=config.ko.apk; config.ru=config.ru.apk; config.de=config.de.apk; config.tr=config.tr.apk; config.th=config.th.apk; config.vi=config.vi.apk; config.es=config.es.apk; config.my=config.my.apk; config.pt=config.pt.apk; config.zh=config.zh.apk; config.fr=config.fr.apk,armeabi-v7a,verified,3257d599a49d2c961a471ca9843f59d341a405884583fc087df4237b733bbd6d; b05a8f3fff98cc994fc9f9cb3944a069287400590321202a2079434a599f8b82,native_or_managed,,not_flutter,,,,,,,2026-07-14
com.ore.yorkfeng.comfortbaseble2,baseline,reuse_local,reused_current,1.1.2,6,1.1.2,6,APKPure,https://apkpure.com/comfortbaseforbluetooth/com.ore.yorkfeng.comfortbaseble2,,,disassembly/apk/analyzed/dewertokin/com.ore.yorkfeng.comfortbaseble2.xapk,xapk,7183568,d6df5addf25e74c1ba7ad32a50e0cdbbf18e1e02a1a0fd511c34eb9546187c8e,5,base=com.ore.yorkfeng.comfortbaseble2.apk; config.mdpi=config.mdpi.apk; config.fr=config.fr.apk; config.en=config.en.apk; config.arm64_v8a=config.arm64_v8a.apk,arm64-v8a,verified,3257d599a49d2c961a471ca9843f59d341a405884583fc087df4237b733bbd6d; 52c12135ce632f8e4e5b7069e1deec48d11d8bbe09a38184c72f80ce6425e1ff,native_or_managed,,not_flutter,,,,,,,2026-07-14
com.ore.yorkfeng.hestiamotion,baseline,reuse_local,reused_current,1.2,3,1.2,3,APKPure,https://apkpure.com/hestia%C2%AE-motion/com.ore.yorkfeng.hestiamotion,,,disassembly/apk/analyzed/dewertokin/com.ore.yorkfeng.hestiamotion.apk,apk,5524495,e44d9ea953319d2ce321978884345b98263e24569cc8795f3cf7d7beae41049c,1,com.ore.yorkfeng.hestiamotion.apk,,verified,f1714bd568f4d0553f866415a17a33a9301ee3763a1bfbf28d5fade268df1eba,native_or_managed,,not_flutter,,,,,,,2026-07-14
com.pairlink.kaidi.ComfyDS,discovered_likely_ble,download_apkpure,downloaded,1.0.0,1,1.0.0,1,APKPure,https://apkpure.com/comfyd-s/com.pairlink.kaidi.ComfyDS,apkeep 1.0.0; com.pairlink.kaidi.ComfyDS@1.0.0,,disassembly/apk/not-analyzed/acquired-2026-07-14/apkpure/com.pairlink.kaidi.ComfyDS/com.pairlink.kaidi.ComfyDS@1.0.0.xapk,xapk,3165715,114ad8d9a2c7008a115a36574f9e2321d874db682ad73e4c205c9611ce00171b,2,base=com.pairlink.kaidi.ComfyDS.apk; config.mdpi=config.mdpi.apk,,verified,23ce0da4b039911d77ce0f805244bcb1569572c5913affe16226250f2a4c1f91; 3257d599a49d2c961a471ca9843f59d341a405884583fc087df4237b733bbd6d,native_or_managed,,not_flutter,,,,,,,2026-07-14
com.pairlink.kaidi.komfyD,discovered_likely_ble,download_apkpure,downloaded,1.0.9,8,1.0.9,8,APKPure,https://apkpure.com/komfyd/com.pairlink.kaidi.komfyD,apkeep 1.0.0; com.pairlink.kaidi.komfyD@1.0.9,,disassembly/apk/not-analyzed/acquired-2026-07-14/apkpure/com.pairlink.kaidi.komfyD/com.pairlink.kaidi.komfyD@1.0.9.xapk,xapk,3937116,f60e33c7a79b491d8b528ea10bb3b42758ee631f2eeb138a5f4ef9f43995fb9b,19,base=com.pairlink.kaidi.komfyD.apk; config.it=config.it.apk; config.ko=config.ko.apk; config.pt=config.pt.apk; config.ru=config.ru.apk; config.th=config.th.apk; config.fr=config.fr.apk; config.ja=config.ja.apk; config.en=config.en.apk; config.es=config.es.apk; config.hi=config.hi.apk; config.in=config.in.apk; config.tr=config.tr.apk; config.xxxhdpi=config.xxxhdpi.apk; config.zh=config.zh.apk; config.ar=config.ar.apk; config.my=config.my.apk; config.vi=config.vi.apk; config.de=config.de.apk,,verified,3257d599a49d2c961a471ca9843f59d341a405884583fc087df4237b733bbd6d; b6ed4cde4a4a21c6616a8f741aa13c18344ae01c21de46071fbd05ec7a757528,native_or_managed,,not_flutter,,,,,,,2026-07-14
com.reverie.reverie,baseline,reuse_local,reused_current,3.3.3,113,3.3.3,113,APKPure,https://apkpure.com/reverie-nightstand/com.reverie.reverie,,,disassembly/apk/analyzed/Reverie Nightstand_3.3.3_com.reverie.reverie.xapk,xapk,67298242,e73651f92615d53c5171551e665c12a8f153101498d5ce148d687967e7a7e44c,20,base=com.reverie.reverie.apk; config.de=config.de.apk; config.zh=config.zh.apk; config.it=config.it.apk; config.pt=config.pt.apk; config.xxhdpi=config.xxhdpi.apk; config.vi=config.vi.apk; config.ar=config.ar.apk; config.fr=config.fr.apk; config.tr=config.tr.apk; config.es=config.es.apk; config.ru=config.ru.apk; config.en=config.en.apk; config.th=config.th.apk; config.hi=config.hi.apk; config.in=config.in.apk; config.ja=config.ja.apk; config.ko=config.ko.apk; config.my=config.my.apk; config.arm64_v8a=config.arm64_v8a.apk,arm64-v8a,verified,3257d599a49d2c961a471ca9843f59d341a405884583fc087df4237b733bbd6d; b60674d2052a2ed8b4681b772dceca23d4972c34c28927db5c75ae3141472f40,native_or_managed,,not_flutter,,,,,,,2026-07-14
com.richmat.acaa,baseline,reuse_local,reused_current,1.0.4,5,1.0.4,5,APKPure,https://apkpure.com/acaa-bed-control/com.richmat.acaa,,,disassembly/apk/analyzed/richmat/com.richmat.acaa.apk,apk,23525687,3d2760f83ea1f97d4552641b2a3ff2ee4051888888250d01c306be2827af04fe,1,com.richmat.acaa.apk,arm64-v8a; armeabi-v7a; x86; x86_64,verified,fa0235d824ce944b76663b12e5fba98f99085a7a74fc0841368069ea8e98c7cc,native_or_managed,,not_flutter,,,,,,,2026-07-14
com.richmat.americanstar,baseline,reuse_local,reused_current,1.0.0,1,1.0.0,1,APKPure,https://apkpure.com/americanstar/com.richmat.americanstar,,,disassembly/apk/analyzed/richmat/com.richmat.americanstar.xapk,xapk,114990243,998d8c568339b504ffec7f7b062ef6f3f487db3fcd54ad8c7adf08152a8547c4,20,base=com.richmat.americanstar.apk; config.xxhdpi=config.xxhdpi.apk; config.zh=config.zh.apk; config.en=config.en.apk; config.ja=config.ja.apk; config.de=config.de.apk; config.th=config.th.apk; config.hi=config.hi.apk; config.vi=config.vi.apk; config.in=config.in.apk; config.ko=config.ko.apk; config.ar=config.ar.apk; config.fr=config.fr.apk; config.tr=config.tr.apk; config.es=config.es.apk; config.it=config.it.apk; config.ru=config.ru.apk; config.my=config.my.apk; config.pt=config.pt.apk; config.arm64_v8a=config.arm64_v8a.apk,arm64-v8a,verified,00737377ba020735ab8d3266f6c007a228c5255b6e1453afa234203015253f4d; 3257d599a49d2c961a471ca9843f59d341a405884583fc087df4237b733bbd6d,native_or_managed,,not_flutter,,,,,,,2026-07-14
com.richmat.avocadoecobase,baseline,reuse_local,reused_current,1.0.4,5,1.0.4,5,APKPure,https://apkpure.com/avocado-eco-base/com.richmat.avocadoecobase,,,disassembly/apk/analyzed/richmat/com.richmat.avocadoecobase.apk,apk,29939333,cb33726cfc83743aec06e74949576c811c8aaa0f442ffa1f79fdc9ed258a9a7a,1,com.richmat.avocadoecobase.apk,,verified,3257d599a49d2c961a471ca9843f59d341a405884583fc087df4237b733bbd6d; 3cf91874ca85bf0e8e7bbe6c2c2444c23a581c62c00f275f5f603a843bca9a45,native_or_managed,,not_flutter,,,,,,,2026-07-14
com.richmat.awmotion,baseline,reuse_local,reused_current,1.0.1,10102,1.0.1,10102,APKPure,https://apkpure.com/aw-motion/com.richmat.awmotion,,,disassembly/apk/analyzed/richmat/com.richmat.awmotion.xapk,xapk,43840811,e85aa7df4be678c0cff3c5e9552778bc749587546589e9ef68bf98aa957bad00,20,base=com.richmat.awmotion.apk; config.es=config.es.apk; config.my=config.my.apk; config.en=config.en.apk; config.zh=config.zh.apk; config.arm64_v8a=config.arm64_v8a.apk; config.vi=config.vi.apk; config.ar=config.ar.apk; config.tr=config.tr.apk; config.it=config.it.apk; config.ja=config.ja.apk; config.de=config.de.apk; config.th=config.th.apk; config.hi=config.hi.apk; config.in=config.in.apk; config.ko=config.ko.apk; config.ru=config.ru.apk; config.xxhdpi=config.xxhdpi.apk; config.fr=config.fr.apk; config.pt=config.pt.apk,arm64-v8a,verified,3257d599a49d2c961a471ca9843f59d341a405884583fc087df4237b733bbd6d; 63dc4c3b8f2873d09e06544d223a5960f5b7e9bb35e3a966f0a32cb77f4321b4,flutter,arm64-v8a,present,,,,,,,2026-07-14
com.richmat.bailey2,baseline,download_google_play,downloaded,2.1.21,,2.1.21,24,Google Play,https://play.google.com/store/apps/details?id=com.richmat.bailey2&hl=en&gl=us,apkeep 1.0.0; com.richmat.bailey2; google-play; split_apk=true,,disassembly/apk/not-analyzed/acquired-2026-07-14/google-play/com.richmat.bailey2,split_apk_set,139415387,8dca99975212f29d377ad8087c558ed62083c25f96541516b4830011897afdba,5,com.richmat.bailey2/com.richmat.bailey2.apk; com.richmat.bailey2/com.richmat.bailey2.config.arm64_v8a.apk; com.richmat.bailey2/com.richmat.bailey2.config.en.apk; com.richmat.bailey2/com.richmat.bailey2.config.nb.apk; com.richmat.bailey2/com.richmat.bailey2.config.xxhdpi.apk,arm64-v8a,verified,3257d599a49d2c961a471ca9843f59d341a405884583fc087df4237b733bbd6d; 7c00e1c7b5b7be2baf6be151c71d9a8bbd474f3f6f76b437249a6d9b826e765e,native_or_managed,,not_flutter,,,,,,Google Play reports 2.1.21; APKPure reports 2.1.18,2026-07-14
